CallID,CustomerID,AgentID,CallTimestamp,CallDurationSeconds,PairingModel,SaleMade,SaleValue
CALL10302,C2718,A1000,2025-04-05 10:03:43.263530,1133,Standard Routing,True,187.53
CALL10303,C2589,A1026,2025-07-01 14:16:38.168304,662,Standard Routing,False,0.0
CALL10304,C2905,A1028,2025-05-27 05:11:19.261614,1307,AI-Optimized,False,0.0
CALL10305,C2496,A1027,2025-08-12 08:03:18.439349,1238,Standard Routing,False,0.0
CALL10306,C2811,A1008,2025-08-18 19:58:17.991617,512,Standard Routing,False,0.0
CALL10307,C2580,A1042,2025-08-19 18:42:15.791080,1264,AI-Optimized,False,0.0
CALL10308,C2951,A1020,2025-02-27 04:10:16.951870,364,AI-Optimized,False,0.0
CALL10309,C2421,A1025,2025-09-08 07:28:02.244443,352,AI-Optimized,True,160.51
CALL10310,C2824,A1046,2025-06-30 04:02:05.513899,1180,Standard Routing,False,0.0
CALL10311,C2887,A1005,2025-01-24 03:46:12.033708,1319,Standard Routing,False,0.0
CALL10312,C2049,A1025,2025-02-27 00:39:26.693504,1048,AI-Optimized,True,152.45
CALL10313,C2593,A1019,2025-08-09 23:11:11.367358,789,AI-Optimized,True,65.93
CALL10314,C2032,A1000,2025-08-31 21:15:07.593097,125,AI-Optimized,False,0.0
CALL10315,C2549,A1042,2025-06-09 00:33:40.467171,33,AI-Optimized,False,0.0
CALL10316,C2287,A1016,2025-04-14 13:14:16.713215,786,AI-Optimized,False,0.0
CALL10317,C2221,A1020,2025-02-08 07:05:58.985009,1563,Standard Routing,True,446.35
CALL10318,C2921,A1009,2025-07-27 01:01:44.020422,1033,AI-Optimized,False,0.0
CALL10319,C2087,A1024,2025-03-26 03:22:36.469105,417,AI-Optimized,False,0.0
CALL10320,C2337,A1043,2025-06-11 11:54:13.048675,52,Standard Routing,False,0.0
CALL10321,C2800,A1043,2025-01-22 09:15:19.877714,1357,Standard Routing,False,0.0
CALL10322,C2686,A1043,2025-03-14 05:25:23.051723,883,AI-Optimized,True,336.01
CALL10323,C2664,A1027,2025-09-04 00:04:08.504204,1751,AI-Optimized,True,379.93
CALL10324,C2864,A1034,2025-08-20 15:20:27.053801,546,AI-Optimized,False,0.0
CALL10325,C2470,A1001,2025-08-20 03:57:28.251449,1257,AI-Optimized,True,213.39
CALL10326,C2232,A1026,2025-04-24 06:49:41.944295,1628,Standard Routing,False,0.0
CALL10327,C2829,A1020,2025-02-02 23:48:03.083036,63,Standard Routing,False,0.0
CALL10328,C2517,A1047,2025-04-24 02:26:07.942205,1057,AI-Optimized,False,0.0
CALL10329,C2170,A1006,2025-01-21 07:22:50.882728,1300,AI-Optimized,False,0.0
CALL10330,C2527,A1046,2025-01-17 06:19:31.439221,312,AI-Optimized,False,0.0
CALL10331,C2070,A1036,2025-08-28 09:38:01.354018,1333,Standard Routing,False,0.0
CALL10332,C2818,A1030,2025-09-20 06:21:41.290407,880,AI-Optimized,True,182.6
CALL10333,C2777,A1044,2025-08-10 10:45:40.192319,828,Standard Routing,False,0.0
CALL10334,C2648,A1007,2025-08-05 09:14:13.751250,547,Standard Routing,False,0.0
CALL10335,C2518,A1009,2025-01-09 21:00:35.313295,432,AI-Optimized,False,0.0
CALL10336,C2475,A1017,2025-01-03 14:16:30.341111,1523,Standard Routing,False,0.0
CALL10337,C2138,A1043,2025-09-12 18:07:38.237545,1546,AI-Optimized,False,0.0
CALL10338,C2708,A1000,2025-05-09 21:32:39.558096,1365,Standard Routing,False,0.0
CALL10339,C2496,A1042,2025-08-30 12:56:28.594594,1340,AI-Optimized,False,0.0
CALL10340,C2995,A1010,2025-01-23 07:02:44.259268,1671,AI-Optimized,False,0.0
CALL10341,C2512,A1028,2025-05-09 06:08:12.519635,1457,Standard Routing,False,0.0
CALL10342,C2022,A1047,2025-03-25 08:25:22.818534,1589,AI-Optimized,False,0.0
CALL10343,C2906,A1021,2025-02-20 00:25:36.623893,1693,Standard Routing,False,0.0
CALL10344,C2889,A1040,2025-09-05 12:37:53.943612,780,AI-Optimized,False,0.0
CALL10345,C2374,A1024,2025-04-24 14:23:25.313780,205,Standard Routing,False,0.0
CALL10346,C2981,A1043,2025-06-06 19:39:33.307615,961,Standard Routing,False,0.0
CALL10347,C2900,A1023,2025-08-25 22:12:23.848392,1739,AI-Optimized,False,0.0
CALL10348,C2337,A1024,2025-07-30 16:12:17.528354,1476,Standard Routing,False,0.0
CALL10349,C2300,A1001,2025-09-25 08:32:22.352812,899,Standard Routing,False,0.0
CALL10350,C2782,A1017,2025-06-09 21:55:32.340118,390,AI-Optimized,False,0.0
CALL10351,C2943,A1017,2025-07-03 11:52:26.865770,284,AI-Optimized,False,0.0
CALL10352,C2791,A1000,2025-04-12 12:44:41.969350,747,Standard Routing,False,0.0
CALL10353,C2171,A1034,2025-02-11 02:26:05.923569,79,AI-Optimized,False,0.0
CALL10354,C2833,A1045,2025-03-15 14:08:57.061066,477,Standard Routing,False,0.0
CALL10355,C2888,A1040,2025-09-21 19:23:04.183433,1177,AI-Optimized,True,298.73
CALL10356,C2457,A1033,2025-04-18 20:29:32.164427,177,Standard Routing,False,0.0
CALL10357,C2033,A1044,2025-06-11 08:10:33.218660,461,AI-Optimized,False,0.0
CALL10358,C2038,A1040,2025-08-18 01:48:58.836483,1371,Standard Routing,False,0.0
CALL10359,C2718,A1035,2025-05-23 19:00:42.261252,940,AI-Optimized,False,0.0
CALL10360,C2532,A1026,2025-06-27 19:53:07.720532,495,AI-Optimized,False,0.0
CALL10361,C2096,A1033,2025-02-18 05:03:54.756437,630,Standard Routing,False,0.0
CALL10362,C2090,A1045,2025-06-18 14:33:48.031239,552,AI-Optimized,True,179.04
CALL10363,C2911,A1012,2025-09-21 14:34:19.464525,567,AI-Optimized,False,0.0
CALL10364,C2724,A1019,2025-08-15 22:33:26.106975,1598,AI-Optimized,False,0.0
CALL10365,C2870,A1013,2025-05-13 05:32:59.717948,1443,AI-Optimized,False,0.0
CALL10366,C2697,A1046,2025-02-02 19:59:40.395968,1506,Standard Routing,False,0.0
CALL10367,C2311,A1031,2025-09-13 02:23:27.684490,355,Standard Routing,False,0.0
CALL10368,C2635,A1025,2025-08-26 11:58:00.644449,609,AI-Optimized,False,0.0
CALL10369,C2465,A1040,2025-08-26 09:04:22.194305,1476,Standard Routing,False,0.0
CALL10370,C2465,A1043,2025-01-09 16:34:22.495402,971,AI-Optimized,False,0.0
CALL10371,C2476,A1039,2025-02-27 14:34:05.309142,293,Standard Routing,False,0.0
CALL10372,C2549,A1025,2025-06-20 12:24:34.501652,706,Standard Routing,True,174.88
CALL10373,C2063,A1048,2025-08-04 10:59:12.817666,1151,Standard Routing,False,0.0
CALL10374,C2006,A1012,2025-06-05 06:40:57.790023,1296,Standard Routing,False,0.0
CALL10375,C2158,A1037,2025-08-23 11:56:06.296048,618,Standard Routing,False,0.0
CALL10376,C2967,A1040,2025-03-25 13:05:52.390642,1462,AI-Optimized,True,442.36
CALL10377,C2499,A1031,2025-03-16 03:31:45.445922,1555,AI-Optimized,False,0.0
CALL10378,C2825,A1004,2025-06-23 21:43:30.663726,1479,AI-Optimized,False,0.0
CALL10379,C2554,A1006,2025-07-25 07:47:54.148937,1631,AI-Optimized,True,166.67
CALL10380,C2888,A1015,2025-08-13 04:20:42.368644,122,AI-Optimized,True,248.14
CALL10381,C2013,A1018,2025-09-23 10:31:08.156708,566,Standard Routing,False,0.0
CALL10382,C2410,A1043,2025-04-28 05:28:52.494738,1389,Standard Routing,False,0.0
CALL10383,C2545,A1008,2025-03-23 12:55:22.949271,75,AI-Optimized,False,0.0
CALL10384,C2340,A1011,2025-07-20 14:10:12.877015,1334,AI-Optimized,False,0.0
CALL10385,C2700,A1034,2025-07-16 07:48:56.910946,871,AI-Optimized,False,0.0
CALL10386,C2929,A1002,2025-06-17 22:55:21.251659,664,Standard Routing,False,0.0
CALL10387,C2542,A1030,2025-07-22 22:35:35.425481,1064,Standard Routing,False,0.0
CALL10388,C2114,A1004,2025-09-20 15:12:38.609991,563,Standard Routing,False,0.0
CALL10389,C2381,A1044,2025-01-10 21:49:06.051349,642,AI-Optimized,False,0.0
CALL10390,C2326,A1029,2025-03-27 16:42:53.029912,1182,Standard Routing,False,0.0
CALL10391,C2930,A1047,2025-01-21 03:48:01.227883,1242,AI-Optimized,True,164.18
CALL10392,C2910,A1001,2025-07-18 03:41:05.235155,1416,AI-Optimized,False,0.0
CALL10393,C2652,A1035,2025-04-30 03:30:37.072699,677,Standard Routing,False,0.0
CALL10394,C2428,A1032,2025-06-13 23:03:17.701475,545,AI-Optimized,False,0.0
CALL10395,C2941,A1042,2025-05-25 07:48:11.787944,1675,Standard Routing,False,0.0
CALL10396,C2504,A1030,2025-02-22 03:07:15.599430,37,AI-Optimized,False,0.0
CALL10397,C2409,A1049,2025-01-21 16:13:06.151807,248,Standard Routing,False,0.0
CALL10398,C2549,A1033,2025-08-03 18:38:05.950814,137,AI-Optimized,False,0.0
CALL10399,C2614,A1024,2025-08-24 21:26:49.323700,752,AI-Optimized,False,0.0
CALL10400,C2468,A1036,2025-07-20 10:14:47.733070,1332,Standard Routing,False,0.0
CALL10401,C2427,A1043,2025-03-24 23:39:28.397391,976,Standard Routing,False,0.0
CALL10402,C2851,A1015,2025-01-25 14:56:47.481294,1376,Standard Routing,False,0.0
CALL10403,C2569,A1026,2025-05-15 10:12:43.480381,479,Standard Routing,False,0.0
CALL10404,C2664,A1031,2025-09-08 23:21:56.741742,790,Standard Routing,False,0.0
CALL10405,C2829,A1013,2025-07-26 21:19:16.761379,1343,Standard Routing,False,0.0
CALL10406,C2245,A1011,2025-04-26 17:05:40.571259,110,AI-Optimized,False,0.0
CALL10407,C2397,A1026,2025-03-03 19:10:32.490505,1119,Standard Routing,False,0.0
CALL10408,C2676,A1041,2025-01-29 06:21:33.136385,315,AI-Optimized,False,0.0
CALL10409,C2879,A1035,2025-02-04 16:17:08.114419,257,AI-Optimized,False,0.0
CALL10410,C2930,A1015,2025-10-04 09:17:35.808711,780,AI-Optimized,False,0.0
CALL10411,C2028,A1040,2025-08-11 07:12:11.378870,1424,AI-Optimized,False,0.0
CALL10412,C2709,A1013,2025-08-02 04:42:11.869698,1220,Standard Routing,False,0.0
CALL10413,C2058,A1013,2025-06-29 06:42:32.290937,104,Standard Routing,False,0.0
CALL10414,C2356,A1014,2025-06-04 05:45:34.799436,961,Standard Routing,False,0.0
CALL10415,C2109,A1006,2025-04-22 12:14:21.926862,75,AI-Optimized,False,0.0
CALL10416,C2369,A1019,2025-04-01 22:20:29.352371,417,AI-Optimized,False,0.0
CALL10417,C2118,A1012,2025-03-15 21:32:34.690562,973,AI-Optimized,False,0.0
CALL10418,C2756,A1005,2025-09-14 21:32:41.258224,441,Standard Routing,False,0.0
CALL10419,C2314,A1007,2025-07-14 08:44:25.590610,540,AI-Optimized,False,0.0
CALL10420,C2677,A1011,2025-09-20 14:48:03.457167,393,Standard Routing,False,0.0
CALL10421,C2634,A1006,2025-03-30 09:01:32.714419,63,AI-Optimized,False,0.0
CALL10422,C2109,A1028,2025-08-02 14:26:55.600619,492,AI-Optimized,False,0.0
CALL10423,C2315,A1020,2025-03-18 15:59:42.943697,1462,Standard Routing,False,0.0
CALL10424,C2993,A1023,2025-06-22 07:22:56.176103,1163,AI-Optimized,True,94.51
CALL10425,C2935,A1035,2025-09-11 21:40:39.934196,1077,Standard Routing,False,0.0
CALL10426,C2302,A1035,2025-03-30 10:44:56.165731,1731,Standard Routing,False,0.0
CALL10427,C2343,A1047,2025-05-04 03:01:19.349699,358,AI-Optimized,False,0.0
CALL10428,C2806,A1047,2025-05-15 06:17:14.357837,1282,Standard Routing,False,0.0
CALL10429,C2512,A1033,2025-01-25 02:13:50.062953,1024,Standard Routing,False,0.0
CALL10430,C2875,A1011,2025-03-17 11:29:54.539761,958,AI-Optimized,False,0.0
CALL10431,C2906,A1003,2025-05-15 01:12:01.226418,360,Standard Routing,False,0.0
CALL10432,C2637,A1031,2025-05-14 11:34:10.165220,1487,AI-Optimized,False,0.0
CALL10433,C2000,A1034,2025-10-07 17:28:58.290949,1574,AI-Optimized,False,0.0
CALL10434,C2832,A1041,2025-07-17 08:01:38.830475,1304,AI-Optimized,False,0.0
CALL10435,C2796,A1040,2025-05-25 04:49:29.183724,1261,Standard Routing,False,0.0
CALL10436,C2015,A1001,2025-08-26 23:46:07.535666,513,AI-Optimized,False,0.0
CALL10437,C2186,A1004,2025-08-28 14:28:44.253940,1395,Standard Routing,False,0.0
CALL10438,C2087,A1014,2025-08-19 08:28:47.335031,1791,Standard Routing,False,0.0
CALL10439,C2803,A1029,2025-09-21 08:59:33.050431,415,AI-Optimized,False,0.0
CALL10440,C2122,A1015,2025-02-08 23:11:53.242693,242,AI-Optimized,False,0.0
CALL10441,C2525,A1009,2025-07-29 06:53:35.451815,34,Standard Routing,False,0.0
CALL10442,C2787,A1015,2025-03-27 03:02:22.816665,1546,AI-Optimized,False,0.0
CALL10443,C2221,A1012,2025-03-11 12:39:29.429318,110,AI-Optimized,False,0.0
CALL10444,C2191,A1018,2025-06-03 01:09:10.648680,1000,Standard Routing,False,0.0
CALL10445,C2233,A1003,2025-08-09 20:22:13.266222,768,AI-Optimized,False,0.0
CALL10446,C2938,A1029,2025-01-29 12:38:23.667398,242,AI-Optimized,False,0.0
CALL10447,C2342,A1012,2025-08-29 22:15:58.864444,1127,Standard Routing,False,0.0
CALL10448,C2766,A1039,2025-05-18 04:59:21.934293,265,Standard Routing,False,0.0
CALL10449,C2084,A1046,2025-09-01 10:14:03.131593,1123,Standard Routing,False,0.0
CALL10450,C2910,A1043,2025-05-09 20:48:55.606285,233,AI-Optimized,False,0.0
CALL10451,C2945,A1014,2025-02-20 20:12:55.527625,1313,Standard Routing,False,0.0
CALL10452,C2532,A1049,2025-02-06 12:01:18.935574,32,Standard Routing,False,0.0
CALL10453,C2218,A1022,2025-04-15 17:39:53.495144,952,AI-Optimized,True,412.1
CALL10454,C2433,A1021,2025-01-05 09:37:13.104713,1495,Standard Routing,False,0.0
CALL10455,C2160,A1036,2025-06-08 07:57:50.147843,649,AI-Optimized,False,0.0
CALL10456,C2334,A1027,2025-03-25 13:23:19.087916,1800,Standard Routing,False,0.0
CALL10457,C2309,A1031,2025-06-03 16:08:19.408197,1514,Standard Routing,False,0.0
CALL10458,C2850,A1013,2025-04-19 14:53:18.613132,1563,Standard Routing,False,0.0
CALL10459,C2578,A1032,2025-03-13 10:47:36.608861,406,Standard Routing,False,0.0
CALL10460,C2275,A1047,2025-02-20 04:22:53.254185,759,Standard Routing,False,0.0
CALL10461,C2665,A1043,2025-06-25 06:44:49.687601,1768,Standard Routing,False,0.0
CALL10462,C2723,A1012,2025-09-28 17:42:54.903163,1697,Standard Routing,False,0.0
CALL10463,C2387,A1035,2025-01-08 09:05:27.118056,352,Standard Routing,False,0.0
CALL10464,C2321,A1048,2025-08-03 02:19:23.332397,1311,Standard Routing,False,0.0
CALL10465,C2359,A1009,2025-08-09 08:36:44.535054,1112,Standard Routing,False,0.0
CALL10466,C2130,A1046,2025-08-05 20:52:54.334454,600,AI-Optimized,False,0.0
CALL10467,C2367,A1009,2025-05-10 23:35:21.961105,1541,Standard Routing,True,431.62
CALL10468,C2475,A1049,2025-08-19 04:22:07.603528,885,AI-Optimized,True,488.48
CALL10469,C2740,A1046,2025-10-09 05:59:54.643940,931,Standard Routing,False,0.0
CALL10470,C2256,A1008,2025-09-28 08:07:28.474106,915,Standard Routing,False,0.0
CALL10471,C2030,A1044,2025-04-01 19:29:12.384955,1274,Standard Routing,False,0.0
CALL10472,C2533,A1037,2025-02-27 02:46:10.632143,1616,AI-Optimized,False,0.0
CALL10473,C2087,A1010,2025-08-25 12:23:35.170728,526,Standard Routing,False,0.0
CALL10474,C2796,A1041,2025-09-17 16:42:46.664957,698,Standard Routing,False,0.0
CALL10475,C2528,A1028,2025-08-21 16:06:47.144121,122,AI-Optimized,True,223.05
CALL10476,C2444,A1023,2025-03-18 21:02:34.043788,1378,AI-Optimized,False,0.0
CALL10477,C2153,A1022,2025-09-28 16:58:07.450421,908,Standard Routing,False,0.0
CALL10478,C2752,A1030,2025-04-11 18:21:47.095427,276,Standard Routing,False,0.0
CALL10479,C2056,A1040,2025-02-16 21:13:03.476096,716,AI-Optimized,False,0.0
CALL10480,C2392,A1003,2025-02-04 18:56:24.935338,1539,AI-Optimized,False,0.0
CALL10481,C2019,A1040,2025-07-20 02:54:55.003536,1533,AI-Optimized,False,0.0
CALL10482,C2664,A1017,2025-07-13 00:42:36.667692,1571,AI-Optimized,False,0.0
CALL10483,C2374,A1035,2025-08-15 10:44:09.952738,664,Standard Routing,False,0.0
CALL10484,C2369,A1014,2025-01-22 01:52:16.334009,1647,Standard Routing,False,0.0
CALL10485,C2058,A1048,2025-04-04 20:47:05.143490,347,Standard Routing,False,0.0
CALL10486,C2524,A1000,2025-07-03 18:51:50.440400,805,AI-Optimized,False,0.0
CALL10487,C2816,A1027,2025-04-30 19:22:12.007455,1454,Standard Routing,False,0.0
CALL10488,C2277,A1017,2025-07-30 06:59:08.478136,1586,AI-Optimized,False,0.0
CALL10489,C2962,A1016,2025-04-22 23:03:08.571998,827,AI-Optimized,False,0.0
CALL10490,C2899,A1021,2025-07-30 19:42:50.118297,484,Standard Routing,False,0.0
CALL10491,C2487,A1020,2025-08-06 14:06:52.404595,709,AI-Optimized,False,0.0
CALL10492,C2611,A1008,2025-09-17 21:32:54.711033,169,AI-Optimized,False,0.0
CALL10493,C2623,A1044,2025-04-05 14:31:21.401271,638,AI-Optimized,False,0.0
CALL10494,C2946,A1047,2025-04-01 08:46:19.263388,295,Standard Routing,False,0.0
CALL10495,C2687,A1017,2025-05-12 15:14:49.730549,686,Standard Routing,False,0.0
CALL10496,C2821,A1035,2025-01-26 11:47:12.255583,1207,AI-Optimized,False,0.0
CALL10497,C2708,A1029,2025-04-12 03:48:13.958246,486,AI-Optimized,False,0.0
CALL10498,C2014,A1049,2025-05-13 18:27:09.098844,1426,AI-Optimized,True,386.1
CALL10499,C2447,A1031,2025-07-06 04:39:40.537270,598,AI-Optimized,False,0.0
CALL10500,C2108,A1009,2025-06-03 21:06:10.193229,1234,AI-Optimized,False,0.0
CALL10501,C2859,A1037,2025-02-15 15:11:55.415213,1207,Standard Routing,False,0.0
CALL10502,C2539,A1011,2025-03-17 12:23:39.994102,630,AI-Optimized,False,0.0
CALL10503,C2617,A1045,2025-08-14 04:02:08.754119,1091,Standard Routing,False,0.0
CALL10504,C2948,A1047,2025-03-27 15:16:37.575648,749,Standard Routing,False,0.0
CALL10505,C2794,A1026,2025-06-11 16:01:18.302161,505,AI-Optimized,True,453.58
CALL10506,C2651,A1043,2025-05-27 02:01:02.736374,508,Standard Routing,False,0.0
CALL10507,C2910,A1035,2025-03-21 12:02:50.609334,1048,Standard Routing,False,0.0
CALL10508,C2906,A1035,2025-02-23 02:59:48.859610,1293,Standard Routing,False,0.0
CALL10509,C2949,A1001,2025-07-24 14:15:59.343290,1348,AI-Optimized,False,0.0
CALL10510,C2840,A1011,2025-05-24 23:03:11.392807,1478,AI-Optimized,False,0.0
CALL10511,C2547,A1013,2025-09-07 03:16:28.895143,1473,AI-Optimized,False,0.0
CALL10512,C2617,A1013,2025-01-12 12:43:53.832324,1603,Standard Routing,False,0.0
CALL10513,C2218,A1043,2025-08-04 01:34:55.271119,1790,AI-Optimized,False,0.0
CALL10514,C2087,A1039,2025-03-01 21:45:37.891567,1433,AI-Optimized,False,0.0
CALL10515,C2416,A1040,2025-10-03 14:52:15.460916,741,AI-Optimized,False,0.0
CALL10516,C2260,A1015,2025-09-22 08:57:56.395440,925,Standard Routing,False,0.0
CALL10517,C2474,A1019,2025-07-16 10:06:27.673519,341,Standard Routing,False,0.0
CALL10518,C2670,A1019,2025-04-26 04:13:12.459848,372,AI-Optimized,True,429.91
CALL10519,C2002,A1037,2025-02-28 16:24:26.418552,357,AI-Optimized,True,496.32
CALL10520,C2068,A1030,2025-07-30 18:57:10.555526,955,AI-Optimized,False,0.0
CALL10521,C2342,A1032,2025-03-15 08:40:31.239383,1230,Standard Routing,False,0.0
CALL10522,C2968,A1016,2025-05-09 14:14:49.741266,988,Standard Routing,False,0.0
CALL10523,C2394,A1042,2025-06-26 03:56:45.035171,854,Standard Routing,False,0.0
CALL10524,C2008,A1002,2025-01-19 14:13:57.757270,1743,Standard Routing,False,0.0
CALL10525,C2818,A1015,2025-06-16 06:57:48.878389,802,AI-Optimized,False,0.0
CALL10526,C2974,A1023,2025-03-05 09:56:10.739380,389,Standard Routing,True,428.6
CALL10527,C2624,A1046,2025-05-01 23:04:46.778852,123,AI-Optimized,False,0.0
CALL10528,C2514,A1021,2025-09-14 09:21:15.233552,1259,Standard Routing,False,0.0
CALL10529,C2625,A1035,2025-07-09 07:06:06.596825,1614,Standard Routing,False,0.0
CALL10530,C2263,A1049,2025-08-11 20:50:44.470000,1224,AI-Optimized,False,0.0
CALL10531,C2243,A1009,2025-06-06 20:18:45.110265,1569,Standard Routing,False,0.0
CALL10532,C2345,A1015,2025-02-03 04:02:43.963500,629,AI-Optimized,True,424.58
CALL10533,C2560,A1007,2025-01-29 07:37:13.282508,1359,Standard Routing,False,0.0
CALL10534,C2272,A1028,2025-04-15 11:21:07.175207,928,Standard Routing,True,99.56
CALL10535,C2516,A1024,2025-01-04 12:13:38.528150,1421,Standard Routing,False,0.0
CALL10536,C2692,A1044,2025-08-29 17:29:21.700675,1314,Standard Routing,True,451.09
CALL10537,C2892,A1039,2025-05-15 06:58:50.558916,240,Standard Routing,False,0.0
CALL10538,C2327,A1019,2025-04-17 09:53:21.959327,949,AI-Optimized,False,0.0
CALL10539,C2317,A1029,2025-03-08 01:26:48.183429,1234,Standard Routing,False,0.0
CALL10540,C2282,A1018,2025-06-29 10:52:08.591261,657,AI-Optimized,False,0.0
CALL10541,C2583,A1044,2025-08-28 06:55:38.890317,1564,Standard Routing,False,0.0
CALL10542,C2324,A1018,2025-04-08 04:18:47.997064,335,AI-Optimized,True,352.6
CALL10543,C2310,A1026,2025-07-05 00:11:43.141359,834,AI-Optimized,True,345.04
CALL10544,C2665,A1018,2025-03-22 06:50:41.441556,385,Standard Routing,False,0.0
CALL10545,C2602,A1032,2025-03-29 05:07:27.967384,1794,AI-Optimized,True,337.99
CALL10546,C2846,A1027,2025-04-17 16:03:50.692889,345,AI-Optimized,False,0.0
CALL10547,C2667,A1040,2025-02-11 02:54:35.082587,645,Standard Routing,False,0.0
CALL10548,C2917,A1011,2025-01-19 19:51:06.728753,1609,AI-Optimized,True,276.67
CALL10549,C2991,A1024,2025-02-05 11:45:44.821734,566,AI-Optimized,False,0.0
CALL10550,C2353,A1045,2025-02-10 04:28:00.521399,1615,Standard Routing,False,0.0
CALL10551,C2185,A1000,2025-05-06 21:56:20.491030,1274,Standard Routing,False,0.0
CALL10552,C2536,A1047,2025-06-11 21:46:30.814612,1610,Standard Routing,True,155.49
CALL10553,C2183,A1043,2025-10-04 06:41:36.692103,1369,AI-Optimized,False,0.0
CALL10554,C2235,A1013,2025-08-03 17:04:37.640932,1522,AI-Optimized,False,0.0
CALL10555,C2110,A1020,2025-03-22 23:02:27.095332,1747,AI-Optimized,False,0.0
CALL10556,C2942,A1033,2025-09-25 22:22:24.990553,600,Standard Routing,False,0.0
CALL10557,C2926,A1034,2025-09-04 07:39:41.110829,718,Standard Routing,False,0.0
CALL10558,C2575,A1040,2025-04-03 01:50:55.064606,541,AI-Optimized,True,255.18
CALL10559,C2325,A1033,2025-07-17 13:18:45.671094,479,Standard Routing,False,0.0
CALL10560,C2641,A1003,2025-08-22 21:56:26.432518,1695,Standard Routing,False,0.0
CALL10561,C2631,A1003,2025-01-05 06:28:54.140513,1589,AI-Optimized,False,0.0
CALL10562,C2232,A1030,2025-10-08 05:25:26.670660,545,AI-Optimized,False,0.0
CALL10563,C2969,A1023,2025-09-10 21:30:40.235114,438,Standard Routing,False,0.0
CALL10564,C2569,A1040,2025-04-07 04:02:01.389988,671,AI-Optimized,False,0.0
CALL10565,C2068,A1017,2025-10-05 11:10:06.551815,519,AI-Optimized,False,0.0
CALL10566,C2818,A1005,2025-02-21 01:45:13.930081,1051,Standard Routing,False,0.0
CALL10567,C2708,A1003,2025-03-29 23:41:35.111961,1451,Standard Routing,False,0.0
CALL10568,C2989,A1011,2025-05-04 05:55:32.418771,919,AI-Optimized,False,0.0
CALL10569,C2360,A1042,2025-05-11 05:15:53.090164,881,AI-Optimized,False,0.0
CALL10570,C2834,A1013,2025-01-11 18:47:28.904034,361,Standard Routing,False,0.0
CALL10571,C2779,A1041,2025-02-15 23:37:15.058126,412,AI-Optimized,True,117.61
