OrderID,OrderDate,CustomerID,Country,State,City,ProductCategory,ProductName,QuantitySold,UnitPrice,UnitCost,SaleValue,Profit,CustomerSegment,ShipmentStatus
10176,2023-04-07 20:51:46.331570,C2935,Germany,Berlin,West Robert,Books,Cookbook,3,182.09,93.08,546.27,267.03,Mid-Value,In Transit
10177,2023-01-21 15:22:19.307662,C2971,Brazil,Minas Gerais,Tuckerport,Books,Biography,2,338.05,236.91,676.1,202.28,Low-Value,Processing
10178,2023-06-14 03:22:59.923081,C2835,Germany,Hamburg,Thomasburgh,Electronics,Laptop,1,369.08,155.33,369.08,213.75,Low-Value,Processing
10179,2023-02-05 07:32:34.620169,C2988,UK,Wales,Port Christopherside,Electronics,Smartphone,3,108.58,68.48,325.74,120.3,Mid-Value,Processing
10180,2023-09-15 20:12:58.769824,C2352,USA,New York,Baileytown,Clothing,Jeans,5,339.69,186.36,1698.45,766.65,High-Value,In Transit
10181,2024-04-25 14:41:45.144778,C2247,UK,Northern Ireland,New Kim,Clothing,Sweater,1,407.6,183.15,407.6,224.45,High-Value,In Transit
10182,2022-07-14 23:05:21.281369,C2440,USA,Texas,Sandersville,Electronics,Smartwatch,4,361.85,233.37,1447.4,513.92,Low-Value,Processing
10183,2022-02-25 16:07:42.263772,C2850,USA,Texas,Blanchardshire,Electronics,Smartwatch,1,82.53,58.95,82.53,23.58,Low-Value,Processing
10184,2022-09-17 11:31:53.208493,C2980,Brazil,Bahia,Lake Jessefort,Books,Biography,3,356.17,147.77,1068.51,625.2,Low-Value,Processing
10185,2024-01-08 05:54:21.409596,C2886,Brazil,Rio de Janeiro,New Rickybury,Electronics,Headphones,1,105.84,71.89,105.84,33.95,High-Value,Processing
10186,2022-09-15 00:40:23.706047,C2491,Germany,Bavaria,Lake Jackside,Home Goods,Coffee Maker,5,314.34,151.67,1571.7,813.35,High-Value,Processing
10187,2022-11-12 05:00:23.909964,C2863,India,Delhi,East Susan,Home Goods,Blender,2,436.8,189.46,873.6,494.68,Mid-Value,In Transit
10188,2023-03-18 00:30:42.374254,C2179,Germany,Berlin,Port John,Home Goods,Coffee Maker,2,229.71,116.94,459.42,225.54,Low-Value,Delivered
10189,2023-08-19 09:17:26.497355,C2966,India,Tamil Nadu,New Robertshire,Books,Fiction Novel,1,424.39,219.02,424.39,205.37,High-Value,Processing
10190,2022-07-08 23:41:09.575943,C2779,India,Karnataka,New Donna,Electronics,Headphones,2,46.66,23.06,93.32,47.2,Mid-Value,Returned
10191,2024-04-02 23:52:09.446861,C2490,Brazil,Minas Gerais,West Sheilaville,Books,Biography,2,57.27,37.13,114.54,40.28,Mid-Value,In Transit
10192,2023-05-09 07:45:13.958894,C2805,Germany,Hamburg,Lawrencefort,Electronics,Smartphone,3,265.97,179.97,797.91,258.0,High-Value,Delivered
10193,2023-02-06 23:54:07.240815,C2549,USA,California,Matthewbury,Clothing,Sweater,5,225.07,166.01,1125.35,295.3,Low-Value,Processing
10194,2022-02-15 20:05:28.221464,C2255,India,Tamil Nadu,Port Jasonfurt,Electronics,Headphones,2,294.4,134.76,588.8,319.28,Low-Value,Processing
10195,2022-02-01 02:46:20.687290,C2277,USA,California,Port Cameron,Books,Fiction Novel,3,332.06,240.3,996.18,275.28,High-Value,In Transit
10196,2022-05-22 01:29:10.199631,C2790,UK,Northern Ireland,Riverastad,Clothing,T-Shirt,3,298.17,177.59,894.51,361.74,High-Value,Processing
10197,2022-09-23 06:21:31.912533,C2903,Brazil,Minas Gerais,West Wandamouth,Books,Fiction Novel,4,446.98,290.15,1787.92,627.32,Mid-Value,Returned
10198,2022-03-04 10:41:40.687841,C2430,Germany,Hamburg,Fischerton,Home Goods,Towel Set,3,125.65,76.98,376.95,146.01,Mid-Value,Processing
10199,2023-08-07 17:11:42.279803,C2378,USA,Florida,Emmastad,Clothing,T-Shirt,1,317.72,217.63,317.72,100.09,Low-Value,Delivered
10200,2023-08-21 22:22:08.712068,C2363,Germany,Berlin,Meganhaven,Home Goods,Towel Set,5,41.85,24.68,209.25,85.85,Low-Value,Processing
10201,2023-09-11 01:33:56.048318,C2347,Germany,Hesse,Lake Christopher,Clothing,Sweater,5,310.65,227.74,1553.25,414.55,Low-Value,Processing
10202,2024-05-12 10:23:38.878389,C2739,Germany,Bavaria,South Pamelaborough,Books,Fiction Novel,2,213.09,138.4,426.18,149.38,Mid-Value,In Transit
10203,2022-02-17 21:13:47.608374,C2818,UK,Northern Ireland,Port Vickie,Home Goods,Vacuum Cleaner,1,307.56,200.59,307.56,106.97,High-Value,Processing
10204,2024-02-08 18:01:31.246001,C2793,UK,England,Christensenmouth,Home Goods,Towel Set,4,294.37,159.79,1177.48,538.32,Mid-Value,Returned
10205,2023-06-08 23:54:35.208445,C2354,Brazil,Bahia,East Ryan,Clothing,T-Shirt,4,86.96,52.23,347.84,138.92,High-Value,In Transit
10206,2023-04-11 00:15:47.864720,C2888,Germany,Hamburg,East Phillipville,Clothing,Sweater,5,313.75,196.89,1568.75,584.3,High-Value,In Transit
10207,2023-09-15 03:02:00.783192,C2019,India,Tamil Nadu,Port Desiree,Home Goods,Blender,1,52.3,21.42,52.3,30.88,High-Value,Returned
10208,2024-04-04 11:41:39.513115,C2382,USA,New York,Howardberg,Books,Cookbook,4,426.94,278.89,1707.76,592.2,Low-Value,Delivered
10209,2022-09-22 18:56:18.512963,C2985,USA,California,Sanchezport,Clothing,T-Shirt,5,171.21,82.73,856.05,442.4,Low-Value,Processing
10210,2022-09-10 09:46:42.324029,C2621,Brazil,Bahia,North Rebecca,Home Goods,Blender,4,271.38,201.86,1085.52,278.08,Low-Value,Returned
10211,2024-02-21 03:08:48.474681,C2820,Brazil,Bahia,New Sonyaland,Electronics,Headphones,2,261.04,174.6,522.08,172.88,Low-Value,In Transit
10212,2023-03-03 05:35:45.296132,C2957,USA,Florida,East Virginiaside,Electronics,Laptop,4,182.61,97.68,730.44,339.72,High-Value,In Transit
10213,2022-07-20 05:18:30.026897,C2791,USA,Texas,Lewisborough,Clothing,Sweater,4,330.07,164.27,1320.28,663.2,High-Value,In Transit
10214,2022-08-05 15:30:33.787267,C2059,UK,England,Mandyshire,Home Goods,Coffee Maker,3,295.84,218.27,887.52,232.71,Mid-Value,In Transit
10215,2023-11-29 18:09:55.618814,C2080,UK,England,North Allen,Books,Science Journal,3,251.96,169.86,755.88,246.3,Mid-Value,Returned
10216,2023-06-10 20:29:30.544147,C2920,USA,Florida,Lake Dana,Home Goods,Coffee Maker,3,298.93,129.12,896.79,509.43,Mid-Value,In Transit
10217,2023-03-10 10:42:31.905269,C2876,USA,Florida,Rickyshire,Home Goods,Coffee Maker,2,181.77,94.33,363.54,174.88,High-Value,Processing
10218,2023-09-15 12:09:42.709864,C2967,UK,Wales,Kennethville,Clothing,T-Shirt,1,207.1,99.14,207.1,107.96,High-Value,Processing
10219,2022-11-29 06:09:53.611729,C2772,India,Karnataka,Carlburgh,Electronics,Laptop,4,109.86,61.44,439.44,193.68,High-Value,In Transit
10220,2023-07-18 08:34:35.699612,C2100,USA,California,Haynesfurt,Home Goods,Blender,2,135.9,97.61,271.8,76.58,High-Value,Returned
10221,2022-11-13 21:30:58.302883,C2735,UK,England,Port Terri,Home Goods,Coffee Maker,3,323.16,193.2,969.48,389.88,Mid-Value,Processing
10222,2022-11-16 10:40:16.153575,C2481,Germany,Hamburg,Shelleytown,Electronics,Headphones,3,326.11,233.44,978.33,278.01,Mid-Value,Delivered
10223,2023-08-21 06:07:44.428171,C2734,Germany,Hamburg,Jonesmouth,Home Goods,Coffee Maker,3,62.99,26.12,188.97,110.61,Low-Value,Delivered
10224,2023-11-23 15:22:30.573531,C2681,India,Tamil Nadu,Smithfort,Home Goods,Blender,2,51.42,33.93,102.84,34.98,Mid-Value,Processing
10225,2022-07-06 03:11:59.753036,C2935,Brazil,Bahia,Muellerbury,Clothing,T-Shirt,4,127.78,81.26,511.12,186.08,Low-Value,In Transit
10226,2024-05-14 00:47:21.411951,C2005,India,Delhi,Austinland,Home Goods,Vacuum Cleaner,5,76.26,32.32,381.3,219.7,Mid-Value,In Transit
10227,2023-07-24 04:45:50.615531,C2218,UK,Northern Ireland,Franciscoview,Clothing,Jacket,5,104.75,42.9,523.75,309.25,Mid-Value,Delivered
10228,2023-01-13 22:00:06.142794,C2001,Germany,Hamburg,North Michele,Home Goods,Vacuum Cleaner,1,403.39,245.58,403.39,157.81,Mid-Value,In Transit
10229,2024-01-19 08:54:56.579500,C2105,USA,New York,Lake Mariechester,Electronics,Headphones,3,196.98,93.41,590.94,310.71,Low-Value,Returned
10230,2022-10-09 10:23:15.324239,C2202,India,Maharashtra,South Tanyahaven,Clothing,Jeans,3,251.18,156.54,753.54,283.92,High-Value,Processing
10231,2023-07-07 00:25:17.258003,C2171,Brazil,Minas Gerais,Theresaberg,Electronics,Smartphone,1,411.01,247.54,411.01,163.47,High-Value,Delivered
10232,2023-10-06 00:00:28.519867,C2573,Germany,Berlin,South Josephtown,Home Goods,Coffee Maker,3,129.54,80.21,388.62,147.99,High-Value,Returned
10233,2023-08-14 04:49:41.966393,C2280,Brazil,São Paulo,Grayville,Home Goods,Coffee Maker,3,333.32,184.11,999.96,447.63,Low-Value,In Transit
10234,2022-03-07 03:56:50.461088,C2422,UK,Northern Ireland,Connormouth,Books,Cookbook,3,426.42,246.87,1279.26,538.65,Mid-Value,Processing
10235,2023-09-14 02:53:47.574231,C2527,Brazil,Bahia,Lake Kimberly,Books,Cookbook,3,105.58,53.03,316.74,157.65,Mid-Value,Returned
10236,2024-01-31 11:18:57.145049,C2024,Germany,Bavaria,South Coryborough,Home Goods,Coffee Maker,5,275.56,194.35,1377.8,406.05,High-Value,Returned
10237,2023-06-10 11:23:20.352188,C2163,USA,Florida,South Lauren,Home Goods,Towel Set,3,449.12,318.48,1347.36,391.92,High-Value,In Transit
10238,2023-01-10 04:00:06.093448,C2687,USA,California,Jamesview,Home Goods,Vacuum Cleaner,5,166.54,87.68,832.7,394.3,Mid-Value,Processing
10239,2024-05-12 10:42:45.555756,C2920,UK,Wales,Danielberg,Electronics,Smartwatch,4,10.62,4.69,42.48,23.72,Low-Value,In Transit
10240,2024-02-01 04:39:50.848632,C2191,USA,Texas,Jacquelineland,Electronics,Headphones,1,212.92,123.68,212.92,89.24,Low-Value,Returned
10241,2024-04-16 16:08:17.801610,C2469,India,Tamil Nadu,Shawfort,Clothing,T-Shirt,4,246.81,173.89,987.24,291.68,Mid-Value,Returned
10242,2022-11-27 15:15:13.143358,C2008,Germany,Hamburg,North Philliptown,Electronics,Smartwatch,1,158.25,113.82,158.25,44.43,High-Value,Delivered
10243,2024-05-03 13:16:46.395227,C2979,UK,Northern Ireland,West Sherry,Home Goods,Vacuum Cleaner,3,15.32,7.3,45.96,24.06,Low-Value,Processing
10244,2022-02-22 23:39:18.405118,C2106,UK,Wales,New Cynthia,Books,Science Journal,4,44.02,30.22,176.08,55.2,Low-Value,Processing
10245,2024-01-08 15:37:02.071975,C2054,USA,California,Keithside,Electronics,Smartphone,1,342.85,238.08,342.85,104.77,Mid-Value,In Transit
10246,2022-07-12 02:59:17.923709,C2406,Germany,Hesse,Thomasview,Clothing,T-Shirt,3,433.38,184.01,1300.14,748.11,High-Value,Delivered
10247,2022-12-28 13:17:52.773855,C2837,Germany,Hesse,New Sheenaside,Electronics,Smartphone,4,234.58,162.64,938.32,287.76,Mid-Value,Delivered
10248,2023-12-22 01:38:13.377103,C2537,UK,Northern Ireland,Cookhaven,Books,Cookbook,3,118.11,68.51,354.33,148.8,Low-Value,Returned
10249,2023-08-10 11:40:59.200395,C2434,Germany,Bavaria,New Jennifer,Electronics,Headphones,3,43.59,25.67,130.77,53.76,Low-Value,Processing
10250,2024-02-28 03:04:29.961630,C2748,USA,Texas,Lake Kimberlyberg,Home Goods,Coffee Maker,2,263.82,184.0,527.64,159.64,High-Value,In Transit
10251,2022-01-13 15:14:45.468543,C2275,UK,England,West Lauramouth,Home Goods,Towel Set,5,23.42,11.25,117.1,60.85,High-Value,Processing
10252,2023-09-11 05:23:11.418466,C2262,UK,Wales,West Robert,Clothing,Sweater,1,172.44,83.54,172.44,88.9,Mid-Value,Returned
10253,2022-12-30 13:26:01.881664,C2101,India,Maharashtra,Ellisview,Home Goods,Coffee Maker,5,93.44,61.24,467.2,161.0,Mid-Value,Delivered
10254,2023-10-18 16:11:36.932725,C2547,India,Delhi,Davisshire,Electronics,Smartphone,3,94.85,71.06,284.55,71.37,Low-Value,In Transit
10255,2024-03-06 07:10:13.273408,C2961,India,Maharashtra,Emilyburgh,Books,Science Journal,2,114.55,53.54,229.1,122.02,Low-Value,In Transit
10256,2024-05-06 13:55:32.333737,C2403,Brazil,Bahia,South Darintown,Electronics,Laptop,1,302.73,179.68,302.73,123.05,Mid-Value,Processing
10257,2022-03-30 05:19:07.903536,C2085,Brazil,Minas Gerais,Port Aaron,Clothing,Jacket,2,104.58,66.47,209.16,76.22,Mid-Value,In Transit
10258,2023-11-25 15:02:22.629721,C2233,Germany,Hamburg,Lake Frank,Home Goods,Towel Set,1,178.22,96.4,178.22,81.82,High-Value,Delivered
10259,2022-01-04 23:55:24.058656,C2825,India,Karnataka,Frankhaven,Books,Science Journal,5,231.46,147.01,1157.3,422.25,High-Value,In Transit
10260,2022-09-07 15:49:30.979615,C2634,Brazil,Bahia,Port Taylor,Home Goods,Blender,5,344.82,169.44,1724.1,876.9,Low-Value,In Transit
10261,2022-01-03 13:08:42.051076,C2568,USA,Florida,Jessicaville,Clothing,Sweater,5,60.34,31.39,301.7,144.75,High-Value,In Transit
10262,2023-06-22 03:31:41.287794,C2090,India,Tamil Nadu,Port Claudiaborough,Electronics,Smartwatch,1,87.79,38.26,87.79,49.53,Low-Value,In Transit
10263,2023-02-09 05:47:23.246538,C2953,UK,Wales,Torresland,Home Goods,Vacuum Cleaner,1,198.58,105.98,198.58,92.6,Mid-Value,Returned
10264,2023-06-22 04:09:42.581014,C2613,UK,Wales,Pittmanland,Books,Fiction Novel,4,233.43,158.5,933.72,299.72,Mid-Value,Returned
10265,2022-02-27 06:07:43.777601,C2609,Brazil,Bahia,Hancockberg,Books,Science Journal,4,70.89,30.92,283.56,159.88,Low-Value,In Transit
10266,2022-05-17 02:17:52.583118,C2777,Brazil,São Paulo,Lake Jeffrey,Clothing,T-Shirt,1,419.22,280.59,419.22,138.63,Low-Value,In Transit
10267,2022-05-24 12:45:39.077086,C2832,India,Maharashtra,South Katherinetown,Electronics,Laptop,5,12.12,5.04,60.6,35.4,High-Value,In Transit
10268,2023-12-16 20:00:14.469519,C2245,UK,England,Lake James,Books,Biography,1,138.53,86.48,138.53,52.05,High-Value,In Transit
10269,2022-06-06 06:22:20.617500,C2997,Brazil,São Paulo,Careyshire,Electronics,Smartphone,1,417.29,202.95,417.29,214.34,High-Value,Processing
10270,2023-05-26 15:58:14.198214,C2391,Brazil,Minas Gerais,Port Danaborough,Books,Cookbook,4,209.0,114.25,836.0,379.0,Mid-Value,Delivered
10271,2022-11-10 00:52:37.886569,C2888,Brazil,Minas Gerais,East Shelley,Home Goods,Towel Set,3,174.2,119.93,522.6,162.81,Low-Value,Processing
10272,2023-08-17 14:15:19.953378,C2948,Brazil,Rio de Janeiro,Reneefurt,Books,Cookbook,4,324.87,144.56,1299.48,721.24,Mid-Value,Returned
10273,2023-09-16 09:27:21.175003,C2220,USA,New York,Port Hannahland,Books,Fiction Novel,3,227.46,139.63,682.38,263.49,High-Value,In Transit
10274,2022-07-22 06:36:38.201387,C2368,UK,Northern Ireland,East Theresafurt,Home Goods,Towel Set,2,48.61,29.81,97.22,37.6,Low-Value,In Transit
10275,2022-02-10 13:55:28.988296,C2503,USA,Florida,East Ericshire,Clothing,T-Shirt,2,283.68,171.11,567.36,225.14,Mid-Value,In Transit
10276,2022-02-24 10:37:05.920182,C2260,UK,Scotland,Lake Timothy,Books,Fiction Novel,3,160.28,82.08,480.84,234.6,Low-Value,Delivered
10277,2022-12-22 15:06:01.790825,C2323,USA,Florida,New Arthurstad,Home Goods,Blender,1,336.9,222.84,336.9,114.06,Mid-Value,Returned
10278,2022-06-01 14:57:22.767111,C2856,Brazil,Bahia,Morrishaven,Home Goods,Towel Set,5,390.89,238.01,1954.45,764.4,Low-Value,Processing
10279,2023-01-15 15:59:13.386558,C2551,India,Karnataka,Beltranstad,Home Goods,Coffee Maker,1,344.53,194.98,344.53,149.55,Low-Value,Processing
10280,2023-10-13 11:59:57.625125,C2949,India,Karnataka,Berrychester,Home Goods,Blender,2,78.48,32.09,156.96,92.78,High-Value,Returned
10281,2022-09-03 13:29:39.384351,C2181,India,Karnataka,New Thomas,Home Goods,Towel Set,3,427.35,268.65,1282.05,476.1,Mid-Value,Delivered
10282,2022-08-24 14:03:32.400809,C2204,USA,Texas,Port Victoriafurt,Clothing,T-Shirt,3,351.07,193.63,1053.21,472.32,Low-Value,Processing
10283,2024-01-02 05:07:55.213903,C2750,India,Delhi,Andrewchester,Home Goods,Blender,2,56.9,41.06,113.8,31.68,Mid-Value,Delivered
10284,2023-04-15 08:20:39.008830,C2805,USA,Texas,South Philipview,Books,Cookbook,1,190.44,94.55,190.44,95.89,High-Value,Processing
10285,2022-01-12 14:42:43.065758,C2052,Germany,Hamburg,North Tanya,Electronics,Smartphone,4,111.84,75.16,447.36,146.72,Mid-Value,Delivered
10286,2022-10-23 21:00:31.560817,C2401,UK,England,Jonesfurt,Home Goods,Towel Set,1,376.55,218.1,376.55,158.45,Mid-Value,Delivered
10287,2022-02-12 16:57:45.825354,C2535,UK,Wales,Calhounland,Electronics,Smartwatch,3,323.38,187.92,970.14,406.38,Mid-Value,Delivered
10288,2023-05-06 15:44:48.675328,C2764,Brazil,Rio de Janeiro,Larrybury,Clothing,T-Shirt,3,110.83,48.54,332.49,186.87,Low-Value,Delivered
10289,2023-03-18 10:34:25.479981,C2908,India,Karnataka,Port Loganshire,Electronics,Laptop,3,277.69,167.53,833.07,330.48,Low-Value,In Transit
10290,2023-01-04 14:04:09.854750,C2523,Brazil,Rio de Janeiro,Tracichester,Home Goods,Blender,5,284.92,204.0,1424.6,404.6,High-Value,Processing
10291,2022-05-31 16:31:00.689456,C2187,USA,New York,West Christina,Books,Fiction Novel,5,447.25,188.26,2236.25,1294.95,High-Value,Processing
10292,2022-08-06 21:43:04.177678,C2769,UK,England,West Sandra,Home Goods,Vacuum Cleaner,5,208.88,145.69,1044.4,315.95,Mid-Value,In Transit
10293,2022-10-13 16:42:08.803798,C2587,UK,Wales,Murillochester,Home Goods,Blender,3,12.18,7.75,36.54,13.29,High-Value,Delivered
10294,2022-04-02 21:36:43.708789,C2851,Brazil,São Paulo,Port Maxview,Books,Cookbook,1,178.9,93.77,178.9,85.13,Low-Value,Delivered
10295,2022-08-25 13:28:30.962027,C2525,UK,Scotland,Lambertview,Electronics,Smartwatch,3,299.88,170.04,899.64,389.52,Mid-Value,Processing
10296,2022-11-27 19:05:50.438325,C2388,UK,Northern Ireland,Hancockchester,Home Goods,Coffee Maker,3,429.94,240.25,1289.82,569.07,High-Value,In Transit
10297,2022-12-10 22:53:48.461702,C2823,USA,California,Alexandermouth,Electronics,Headphones,4,320.26,174.22,1281.04,584.16,Low-Value,Processing
10298,2022-06-01 13:17:26.629837,C2841,India,Karnataka,Lake Andrew,Electronics,Smartwatch,2,123.02,83.98,246.04,78.08,Low-Value,Delivered
10299,2023-01-11 07:27:20.592851,C2348,Germany,Hamburg,Anthonyfort,Electronics,Headphones,4,406.32,215.34,1625.28,763.92,Mid-Value,Returned
10300,2023-03-29 14:02:12.708865,C2851,UK,England,Victoriamouth,Books,Biography,2,53.03,36.16,106.06,33.74,High-Value,Returned
10301,2024-02-17 22:39:37.604906,C2276,UK,Scotland,Johnmouth,Home Goods,Coffee Maker,5,416.84,223.26,2084.2,967.9,Low-Value,Returned
10302,2022-02-04 13:03:30.213029,C2768,Germany,Bavaria,South Christopher,Clothing,Sweater,5,422.31,302.42,2111.55,599.45,Mid-Value,In Transit
10303,2023-07-22 09:22:56.061469,C2876,USA,Texas,South Jennifer,Books,Biography,3,64.21,40.6,192.63,70.83,High-Value,Processing
10304,2023-03-26 03:26:04.982512,C2288,Brazil,Bahia,Stokesbury,Home Goods,Vacuum Cleaner,1,85.41,53.95,85.41,31.46,High-Value,Delivered
10305,2023-02-28 03:09:23.809814,C2697,Germany,Hesse,Teresaton,Books,Science Journal,1,309.3,176.26,309.3,133.04,Low-Value,In Transit
10306,2024-02-11 05:26:23.553424,C2308,Brazil,Rio de Janeiro,Shellyborough,Home Goods,Coffee Maker,1,91.13,62.36,91.13,28.77,Mid-Value,In Transit
10307,2024-04-11 01:16:06.201597,C2424,Germany,Bavaria,East Larry,Books,Science Journal,5,185.21,120.18,926.05,325.15,High-Value,In Transit
10308,2023-11-09 23:11:42.927980,C2978,India,Delhi,West Carla,Electronics,Smartwatch,4,87.76,59.13,351.04,114.52,High-Value,Processing
10309,2022-09-16 13:47:04.786909,C2263,Germany,Berlin,West Tim,Books,Biography,4,115.78,54.91,463.12,243.48,High-Value,Processing
10310,2022-06-01 15:47:11.923810,C2169,UK,Northern Ireland,New Bobbyborough,Electronics,Smartphone,5,59.15,36.13,295.75,115.1,Mid-Value,Delivered
10311,2022-01-17 06:11:29.217393,C2775,India,Tamil Nadu,North Coreymouth,Clothing,T-Shirt,3,49.21,35.66,147.63,40.65,Low-Value,Delivered
10312,2023-09-30 17:46:58.489772,C2755,UK,Wales,Lake Julie,Clothing,T-Shirt,2,164.58,113.29,329.16,102.58,Mid-Value,Delivered
10313,2022-11-08 15:18:11.286731,C2159,UK,Northern Ireland,West Robertstad,Home Goods,Towel Set,3,23.71,13.92,71.13,29.37,High-Value,Returned
10314,2023-07-11 14:15:32.113357,C2053,UK,England,Alicialand,Books,Cookbook,5,407.18,269.53,2035.9,688.25,Mid-Value,Delivered
10315,2024-04-02 06:04:21.710307,C2571,Germany,Hesse,East Tylermouth,Electronics,Headphones,3,31.9,15.6,95.7,48.9,Low-Value,Processing
10316,2022-12-13 12:08:00.561714,C2414,USA,New York,North Hailey,Home Goods,Blender,2,350.91,147.72,701.82,406.38,Low-Value,Returned
10317,2024-03-27 11:43:36.991910,C2865,USA,California,Ericmouth,Books,Science Journal,2,246.88,116.97,493.76,259.82,Mid-Value,In Transit
10318,2023-03-24 06:59:35.462619,C2884,Germany,Hesse,Brittneychester,Electronics,Laptop,3,45.32,33.59,135.96,35.19,Mid-Value,Returned
10319,2022-03-09 22:49:26.016550,C2984,USA,Florida,Mayville,Clothing,Jacket,3,71.62,38.34,214.86,99.84,Low-Value,In Transit
10320,2023-05-25 12:02:59.752185,C2973,Brazil,Bahia,Kristinchester,Electronics,Laptop,5,200.85,145.78,1004.25,275.35,High-Value,In Transit
10321,2023-11-08 16:01:34.606817,C2098,USA,California,Joseburgh,Electronics,Laptop,3,70.15,51.9,210.45,54.75,Mid-Value,Delivered
10322,2023-08-14 16:43:02.290071,C2745,India,Karnataka,New Sandra,Clothing,Jeans,2,305.39,196.21,610.78,218.36,High-Value,Processing
10323,2024-05-07 20:30:40.607888,C2796,India,Karnataka,Port Levi,Books,Biography,5,101.04,61.75,505.2,196.45,Mid-Value,Processing
10324,2022-01-02 11:59:43.892993,C2941,UK,England,Andrewborough,Clothing,T-Shirt,3,411.58,178.8,1234.74,698.34,High-Value,Returned
10325,2023-05-14 21:31:02.320468,C2886,USA,Florida,West Ronald,Books,Cookbook,1,330.44,191.51,330.44,138.93,Low-Value,Returned
10326,2022-03-20 01:15:35.615921,C2977,USA,Texas,Wrightstad,Electronics,Laptop,5,326.5,166.85,1632.5,798.25,High-Value,Processing
10327,2022-11-26 08:55:35.390453,C2944,Germany,Hamburg,Lisaview,Home Goods,Coffee Maker,4,325.37,191.58,1301.48,535.16,Low-Value,Delivered
10328,2022-09-07 11:36:43.959841,C2558,Brazil,São Paulo,East Karenborough,Home Goods,Blender,1,301.88,186.6,301.88,115.28,Low-Value,In Transit
10329,2023-11-17 21:46:52.649945,C2517,Brazil,Rio de Janeiro,Donaldside,Home Goods,Coffee Maker,3,389.68,202.08,1169.04,562.8,Low-Value,In Transit
